country,country_code,indicator_name,indicator_code,year,industry_value_added
Iraq,IRQ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,68.946843380362
Jordan,JOR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,20.1810637495285
Kenya,KEN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,17.4325155020417
St. Kitts and Nevis,KNA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,17.5320296695887
"Korea, Rep.",KOR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,29.8343189711818
Latin America & Caribbean (excluding high income),LAC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,40.1325281942859
Latin America & Caribbean,LCN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,43.3673343898745
Sri Lanka,LKA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,27.5348972202039
Lower middle income,LMC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,36.0065376837257
Low & middle income,LMY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,38.0653999318717
Lesotho,LSO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,21.3050043140638
Late-demographic dividend,LTE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,41.9238607256234
Morocco,MAR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,31.343148275737
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,53.5101934698227
Mexico,MEX,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,30.8097817715019
Middle income,MIC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,39.0116952634873
Mali,MLI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,9.81251123233117
Malta,MLT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,63.259138263384
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,39.4387134274937
Mauritania,MRT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,26.9954855464181
Mauritius,MUS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,22.6417765883623
Malaysia,MYS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,38.5036839465766
Niger,NER,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,14.9571652643993
Netherlands,NLD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,28.2289587687053
Norway,NOR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,29.6030538733102
Nepal,NPL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,11.1443341315899
New Zealand,NZL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,35.160744500846
Oman,OMN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,61.78550852768
Pakistan,PAK,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,20.6426440731793
Panama,PAN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,24.5616707308045
Peru,PER,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,34.0269839453499
Philippines,PHL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,40.7965743633031
Papua New Guinea,PNG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,25.4182055181403
Puerto Rico (US),PRI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,38.0322436184505
Paraguay,PRY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,23.5702637175934
Rwanda,RWA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,22.1221446962049
South Asia,SAS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,24.2778706333591
Saudi Arabia,SAU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,59.8975339995822
Sudan,SDN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,11.0716380939965
Senegal,SEN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,19.859759691478
Singapore,SGP,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,31.4084875718477
Sierra Leone,SLE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,19.4249846657938
El Salvador,SLV,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,25.0246166830778
"Somalia, Fed. Rep.",SOM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,6.92354583486239
Small states,SST,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,49.1043920585659
Suriname,SUR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,33.2766825288919
Eswatini,SWZ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,32.0729237002026
Seychelles,SYC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,13.8029589778077
Syrian Arab Republic,SYR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,24.2366235450307
Chad,TCD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,13.1773778353628
East Asia & Pacific (IDA & IBRD countries),TEA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,43.8938221158218
Togo,TGO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,22.4576260592672
Thailand,THA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,29.5575574994281
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,44.6926745935717
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,39.3776671455628
Tonga,TON,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,11.945756178151
South Asia (IDA & IBRD),TSA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,24.2778706333591
Trinidad and Tobago,TTO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,55.4645811921757
Tunisia,TUN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,26.3698216514352
Turkiye,TUR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,22.9154813831468
Uganda,UGA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,1978,5.11443250817375
